time_s,state,target_alt_m,setpoint_alt_m,alt_m,climb_setpoint_mps,climb_mps,thrust,p,i,d,integrator_frozen,loop_period_s
23.480,DESCEND_TO_LOW,5.00,9.0441,9.0580,-1.0278,-1.0291,0.36630,0.00092,-0.02462,0.00000,0,0.0196
23.500,DESCEND_TO_LOW,5.00,9.0241,9.0374,-1.0265,-1.0273,0.36594,0.00055,-0.02462,0.00000,0,0.0200
23.524,DESCEND_TO_LOW,5.00,9.0001,9.0167,-1.0333,-1.0257,0.36001,-0.00535,-0.02464,0.00000,0,0.0240
23.544,DESCEND_TO_LOW,5.00,8.9803,8.9756,-0.9907,-1.0240,0.38877,0.02331,-0.02454,0.00000,0,0.0198
23.560,DESCEND_TO_LOW,5.00,8.9642,8.9756,-1.0228,-1.0240,0.36631,0.00085,-0.02454,0.00000,0,0.0160
23.581,DESCEND_TO_LOW,5.00,8.9437,8.9551,-1.0229,-1.0154,0.36023,-0.00521,-0.02456,0.00000,0,0.0205
23.600,DESCEND_TO_LOW,5.00,8.9239,8.9348,-1.0218,-1.0111,0.35789,-0.00751,-0.02460,0.00000,0,0.0198
23.620,DESCEND_TO_LOW,5.00,8.9042,8.9144,-1.0204,-1.0125,0.35980,-0.00558,-0.02462,0.00000,0,0.0197
23.640,DESCEND_TO_LOW,5.00,8.8841,8.8941,-1.0199,-1.0152,0.36211,-0.00326,-0.02463,0.00000,0,0.0201
23.660,DESCEND_TO_LOW,5.00,8.8641,8.8736,-1.0189,-1.0172,0.36418,-0.00118,-0.02464,0.00000,0,0.0200
23.680,DESCEND_TO_LOW,5.00,8.8441,8.8531,-1.0181,-1.0176,0.36502,-0.00034,-0.02464,0.00000,0,0.0200
23.700,DESCEND_TO_LOW,5.00,8.8238,8.8326,-1.0176,-1.0175,0.36529,-0.00007,-0.02464,0.00000,0,0.0203
23.725,DESCEND_TO_LOW,5.00,8.7996,8.8121,-1.0250,-1.0168,0.35954,-0.00579,-0.02467,0.00000,0,0.0242
23.740,DESCEND_TO_LOW,5.00,8.7838,8.7916,-1.0157,-1.0158,0.36539,0.00006,-0.02467,0.00000,0,0.0158
23.760,DESCEND_TO_LOW,5.00,8.7641,8.7711,-1.0140,-1.0168,0.36733,0.00199,-0.02466,0.00000,0,0.0197
23.782,DESCEND_TO_LOW,5.00,8.7418,8.7506,-1.0176,-1.0165,0.36452,-0.00082,-0.02467,0.00000,0,0.0223
23.803,DESCEND_TO_LOW,5.00,8.7212,8.7301,-1.0178,-1.0144,0.36295,-0.00238,-0.02468,0.00000,0,0.0206
23.820,DESCEND_TO_LOW,5.00,8.7041,8.7096,-1.0110,-1.0132,0.36689,0.00156,-0.02467,0.00000,0,0.0171
23.840,DESCEND_TO_LOW,5.00,8.6840,8.6892,-1.0104,-1.0129,0.36711,0.00177,-0.02466,0.00000,0,0.0201
23.861,DESCEND_TO_LOW,5.00,8.6637,8.6687,-1.0101,-1.0117,0.36647,0.00113,-0.02466,0.00000,0,0.0203
23.885,DESCEND_TO_LOW,5.00,8.6393,8.6484,-1.0181,-1.0094,0.35928,-0.00603,-0.02469,0.00000,0,0.0243
23.901,DESCEND_TO_LOW,5.00,8.6237,8.6280,-1.0086,-1.0078,0.36474,-0.00056,-0.02469,0.00000,0,0.0157
23.921,DESCEND_TO_LOW,5.00,8.6033,8.6076,-1.0086,-1.0092,0.36574,0.00043,-0.02469,0.00000,0,0.0204
23.940,DESCEND_TO_LOW,5.00,8.5837,8.5873,-1.0071,-1.0091,0.36667,0.00136,-0.02468,0.00000,0,0.0195
23.961,DESCEND_TO_LOW,5.00,8.5629,8.5669,-1.0080,-1.0076,0.36503,-0.00029,-0.02468,0.00000,0,0.0208
23.980,DESCEND_TO_LOW,5.00,8.5442,8.5467,-1.0050,-1.0059,0.36591,0.00059,-0.02468,0.00000,0,0.0188
24.000,DESCEND_TO_LOW,5.00,8.5241,8.5264,-1.0047,-1.0048,0.36539,0.00007,-0.02468,0.00000,0,0.0201
24.023,DESCEND_TO_LOW,5.00,8.5011,8.5061,-1.0101,-1.0034,0.36061,-0.00468,-0.02471,0.00000,0,0.0230
24.040,DESCEND_TO_LOW,5.00,8.4840,8.4860,-1.0039,-1.0022,0.36414,-0.00115,-0.02471,0.00000,0,0.0171
24.060,DESCEND_TO_LOW,5.00,8.4639,8.4657,-1.0036,-1.0025,0.36455,-0.00074,-0.02471,0.00000,0,0.0201
24.080,DESCEND_TO_LOW,5.00,8.4440,8.4456,-1.0031,-1.0028,0.36505,-0.00024,-0.02471,0.00000,0,0.0199
24.100,DESCEND_TO_LOW,5.00,8.4242,8.4254,-1.0024,-1.0022,0.36516,-0.00013,-0.02471,0.00000,0,0.0198
24.120,DESCEND_TO_LOW,5.00,8.4038,8.4051,-1.0027,-1.0013,0.36429,-0.00099,-0.02472,0.00000,0,0.0204
24.141,DESCEND_TO_LOW,5.00,8.3829,8.3850,-1.0042,-1.0004,0.36262,-0.00265,-0.02473,0.00000,0,0.0208
24.161,DESCEND_TO_LOW,5.00,8.3637,8.3648,-1.0023,-0.9998,0.36352,-0.00174,-0.02474,0.00000,0,0.0192
24.181,DESCEND_TO_LOW,5.00,8.3430,8.3448,-1.0036,-0.9999,0.36265,-0.00260,-0.02475,0.00000,0,0.0207
24.201,DESCEND_TO_LOW,5.00,8.3234,8.3246,-1.0024,-0.9998,0.36337,-0.00187,-0.02476,0.00000,0,0.0196
24.221,DESCEND_TO_LOW,5.00,8.3031,8.3044,-1.0026,-1.0000,0.36344,-0.00179,-0.02476,0.00000,0,0.0203
24.240,DESCEND_TO_LOW,5.00,8.2841,8.2843,-1.0005,-0.9999,0.36481,-0.00043,-0.02477,0.00000,0,0.0190
24.260,DESCEND_TO_LOW,5.00,8.2642,8.2642,-1.0000,-0.9997,0.36501,-0.00022,-0.02477,0.00000,0,0.0199
24.280,DESCEND_TO_LOW,5.00,8.2438,8.2441,-1.0005,-0.9989,0.36413,-0.00110,-0.02477,0.00000,0,0.0203
24.304,DESCEND_TO_LOW,5.00,8.2205,8.2240,-1.0069,-0.9981,0.35905,-0.00615,-0.02480,0.00000,0,0.0233
24.320,DESCEND_TO_LOW,5.00,8.2042,8.2039,-0.9993,-0.9977,0.36409,-0.00110,-0.02481,0.00000,0,0.0163
24.341,DESCEND_TO_LOW,5.00,8.1837,8.1838,-1.0003,-0.9994,0.36457,-0.00062,-0.02481,0.00000,0,0.0205
24.363,DESCEND_TO_LOW,5.00,8.1612,8.1637,-1.0048,-0.9998,0.36164,-0.00353,-0.02483,0.00000,0,0.0224
24.381,DESCEND_TO_LOW,5.00,8.1436,8.1436,-0.9999,-0.9990,0.36448,-0.00069,-0.02483,0.00000,0,0.0176
24.401,DESCEND_TO_LOW,5.00,8.1231,8.1235,-1.0008,-0.9996,0.36431,-0.00086,-0.02483,0.00000,0,0.0205
24.421,DESCEND_TO_LOW,5.00,8.1037,8.1042,-1.0009,-0.9990,0.36379,-0.00137,-0.02484,0.00000,0,0.0194
24.445,DESCEND_TO_LOW,5.00,8.0793,8.0841,-1.0096,-0.9982,0.35714,-0.00798,-0.02488,0.00000,0,0.0244
24.464,DESCEND_TO_LOW,5.00,8.0604,8.0440,-0.9671,-0.9987,0.38734,0.02213,-0.02479,0.00000,0,0.0189
24.481,DESCEND_TO_LOW,5.00,8.0433,8.0440,-1.0015,-0.9987,0.36329,-0.00192,-0.02480,0.00000,0,0.0172
24.505,DESCEND_TO_LOW,5.00,8.0195,8.0239,-1.0088,-0.9938,0.35459,-0.01056,-0.02485,0.00000,0,0.0238
24.524,DESCEND_TO_LOW,5.00,8.0004,7.9841,-0.9674,-0.9911,0.38183,0.01662,-0.02478,0.00000,0,0.0190
24.540,DESCEND_TO_LOW,5.00,7.9840,7.9841,-1.0001,-0.9911,0.35889,-0.00630,-0.02481,0.00000,0,0.0164
24.561,DESCEND_TO_LOW,5.00,7.9630,7.9642,-1.0023,-0.9882,0.35526,-0.00989,-0.02485,0.00000,0,0.0210
24.580,DESCEND_TO_LOW,5.00,7.9441,7.9444,-1.0006,-0.9887,0.35678,-0.00833,-0.02488,0.00000,0,0.0189
24.603,DESCEND_TO_LOW,5.00,7.9210,7.9245,-1.0069,-0.9927,0.35507,-0.01000,-0.02493,0.00000,0,0.0231
24.621,DESCEND_TO_LOW,5.00,7.9035,7.9044,-1.0019,-0.9965,0.36129,-0.00376,-0.02495,0.00000,0,0.0175
24.640,DESCEND_TO_LOW,5.00,7.8840,7.8844,-1.0009,-1.0004,0.36470,-0.00035,-0.02495,0.00000,0,0.0195
24.663,DESCEND_TO_LOW,5.00,7.8616,7.8642,-1.0051,-1.0026,0.36329,-0.00175,-0.02496,0.00000,0,0.0223
24.682,DESCEND_TO_LOW,5.00,7.8426,7.8441,-1.0030,-1.0021,0.36446,-0.00058,-0.02496,0.00000,0,0.0190
24.705,DESCEND_TO_LOW,5.00,7.8196,7.8038,-0.9684,-1.0009,0.38793,0.02277,-0.02485,0.00000,0,0.0230
24.720,DESCEND_TO_LOW,5.00,7.8042,7.8038,-0.9992,-1.0009,0.36635,0.00119,-0.02484,0.00000,0,0.0154
24.741,DESCEND_TO_LOW,5.00,7.7834,7.7837,-1.0007,-0.9941,0.36045,-0.00468,-0.02486,0.00000,0,0.0208
24.761,DESCEND_TO_LOW,5.00,7.7634,7.7638,-1.0008,-0.9908,0.35814,-0.00697,-0.02489,0.00000,0,0.0200
24.783,DESCEND_TO_LOW,5.00,7.7416,7.7439,-1.0046,-0.9913,0.35576,-0.00930,-0.02494,0.00000,0,0.0218
24.803,DESCEND_TO_LOW,5.00,7.7215,7.7239,-1.0047,-0.9941,0.35755,-0.00748,-0.02497,0.00000,0,0.0200
24.824,DESCEND_TO_LOW,5.00,7.7003,7.6830,-0.9652,-1.0015,0.39055,0.02540,-0.02485,0.00000,0,0.0212
24.840,DESCEND_TO_LOW,5.00,7.6838,7.6830,-0.9984,-1.0015,0.36735,0.00219,-0.02485,0.00000,0,0.0166
24.861,DESCEND_TO_LOW,5.00,7.6637,7.6628,-0.9983,-0.9934,0.36172,-0.00342,-0.02486,0.00000,0,0.0201
24.885,DESCEND_TO_LOW,5.00,7.6394,7.6429,-1.0071,-0.9869,0.35096,-0.01410,-0.02493,0.00000,0,0.0243
24.904,DESCEND_TO_LOW,5.00,7.6205,7.6231,-1.0052,-0.9873,0.35245,-0.01256,-0.02499,0.00000,0,0.0189
24.924,DESCEND_TO_LOW,5.00,7.6003,7.6032,-1.0058,-0.9925,0.35563,-0.00935,-0.02503,0.00000,0,0.0202
24.941,DESCEND_TO_LOW,5.00,7.5837,7.5832,-0.9991,-0.9984,0.36449,-0.00048,-0.02503,0.00000,0,0.0166
24.961,DESCEND_TO_LOW,5.00,7.5637,7.5631,-0.9989,-1.0026,0.36755,0.00257,-0.02502,0.00000,0,0.0200
24.981,DESCEND_TO_LOW,5.00,7.5436,7.5430,-0.9988,-1.0024,0.36749,0.00250,-0.02501,0.00000,0,0.0201
25.002,DESCEND_TO_LOW,5.00,7.5219,7.5229,-1.0020,-1.0003,0.36384,-0.00114,-0.02501,0.00000,0,0.0216
25.023,DESCEND_TO_LOW,5.00,7.5016,7.5020,-1.0007,-0.9981,0.36313,-0.00185,-0.02502,0.00000,0,0.0203
25.044,DESCEND_TO_LOW,5.00,7.4799,7.4819,-1.0041,-0.9974,0.36028,-0.00468,-0.02504,0.00000,0,0.0218
25.060,DESCEND_TO_LOW,5.00,7.4642,7.4619,-0.9954,-0.9974,0.36641,0.00144,-0.02504,0.00000,0,0.0157
25.080,DESCEND_TO_LOW,5.00,7.4442,7.4418,-0.9953,-0.9984,0.36709,0.00212,-0.02503,0.00000,0,0.0200
25.103,DESCEND_TO_LOW,5.00,7.4209,7.4218,-1.0018,-0.9972,0.36179,-0.00317,-0.02504,0.00000,0,0.0232
25.120,DESCEND_TO_LOW,5.00,7.4041,7.4018,-0.9953,-0.9952,0.36486,-0.00010,-0.02504,0.00000,0,0.0168
25.141,DESCEND_TO_LOW,5.00,7.3836,7.3818,-0.9964,-0.9946,0.36369,-0.00126,-0.02505,0.00000,0,0.0205
25.160,DESCEND_TO_LOW,5.00,7.3637,7.3619,-0.9963,-0.9937,0.36312,-0.00182,-0.02506,0.00000,0,0.0199
25.185,DESCEND_TO_LOW,5.00,7.3393,7.3420,-1.0054,-0.9934,0.35651,-0.00839,-0.02510,0.00000,0,0.0245
25.200,DESCEND_TO_LOW,5.00,7.3240,7.3221,-0.9960,-0.9934,0.36306,-0.00184,-0.02511,0.00000,0,0.0152
25.221,DESCEND_TO_LOW,5.00,7.3036,7.3021,-0.9970,-0.9961,0.36430,-0.00060,-0.02511,0.00000,0,0.0205
25.240,DESCEND_TO_LOW,5.00,7.2842,7.2820,-0.9957,-0.9971,0.36588,0.00099,-0.02511,0.00000,0,0.0194
25.260,DESCEND_TO_LOW,5.00,7.2642,7.2620,-0.9957,-0.9966,0.36553,0.00064,-0.02510,0.00000,0,0.0200
25.280,DESCEND_TO_LOW,5.00,7.2442,7.2420,-0.9957,-0.9952,0.36459,-0.00031,-0.02510,0.00000,0,0.0200
25.300,DESCEND_TO_LOW,5.00,7.2239,7.2221,-0.9963,-0.9939,0.36325,-0.00164,-0.02511,0.00000,0,0.0203
25.320,DESCEND_TO_LOW,5.00,7.2040,7.2021,-0.9961,-0.9933,0.36293,-0.00195,-0.02512,0.00000,0,0.0199
25.343,DESCEND_TO_LOW,5.00,7.1814,7.1821,-1.0014,-0.9932,0.35910,-0.00575,-0.02515,0.00000,0,0.0226
25.361,DESCEND_TO_LOW,5.00,7.1637,7.1622,-0.9971,-0.9934,0.36228,-0.00256,-0.02516,0.00000,0,0.0177
25.385,DESCEND_TO_LOW,5.00,7.1394,7.1422,-1.0056,-0.9951,0.35740,-0.00741,-0.02520,0.00000,0,0.0243
25.402,DESCEND_TO_LOW,5.00,7.1221,7.1222,-1.0004,-0.9959,0.36167,-0.00312,-0.02521,0.00000,0,0.0173
25.420,DESCEND_TO_LOW,5.00,7.1038,7.1022,-0.9966,-0.9981,0.36579,0.00100,-0.02520,0.00000,0,0.0182
25.440,DESCEND_TO_LOW,5.00,7.0842,7.0820,-0.9957,-0.9995,0.36747,0.00266,-0.02519,0.00000,0,0.0197
25.460,DESCEND_TO_LOW,5.00,7.0639,7.0620,-0.9961,-0.9986,0.36653,0.00171,-0.02518,0.00000,0,0.0203
25.481,DESCEND_TO_LOW,5.00,7.0431,7.0419,-0.9976,-0.9964,0.36403,-0.00078,-0.02519,0.00000,0,0.0208
25.500,DESCEND_TO_LOW,5.00,7.0242,7.0219,-0.9955,-0.9948,0.36433,-0.00048,-0.02519,0.00000,0,0.0189
25.524,DESCEND_TO_LOW,5.00,7.0000,6.9819,-0.9638,-0.9937,0.38587,0.02095,-0.02508,0.00000,0,0.0242
25.542,DESCEND_TO_LOW,5.00,6.9824,6.9819,-0.9990,-0.9937,0.36120,-0.00370,-0.02510,0.00000,0,0.0176
25.560,DESCEND_TO_LOW,5.00,6.9640,6.9620,-0.9960,-0.9874,0.35888,-0.00600,-0.02512,0.00000,0,0.0184
25.585,DESCEND_TO_LOW,5.00,6.9393,6.9422,-1.0058,-0.9855,0.35054,-0.01427,-0.02519,0.00000,0,0.0247
25.600,DESCEND_TO_LOW,5.00,6.9242,6.9224,-0.9964,-0.9876,0.35862,-0.00616,-0.02521,0.00000,0,0.0151
25.621,DESCEND_TO_LOW,5.00,6.9033,6.9025,-0.9983,-0.9933,0.36128,-0.00349,-0.02523,0.00000,0,0.0209
25.645,DESCEND_TO_LOW,5.00,6.8794,6.8825,-1.0061,-0.9959,0.35759,-0.00714,-0.02527,0.00000,0,0.0239
25.662,DESCEND_TO_LOW,5.00,6.8620,6.8625,-1.0010,-0.9973,0.36217,-0.00256,-0.02528,0.00000,0,0.0174
25.684,DESCEND_TO_LOW,5.00,6.8398,6.8424,-1.0054,-0.9993,0.36045,-0.00426,-0.02530,0.00000,0,0.0223
25.704,DESCEND_TO_LOW,5.00,6.8203,6.8223,-1.0039,-1.0005,0.36234,-0.00235,-0.02531,0.00000,0,0.0194
25.724,DESCEND_TO_LOW,5.00,6.8002,6.7820,-0.9636,-1.0025,0.39200,0.02719,-0.02519,0.00000,0,0.0202
25.740,DESCEND_TO_LOW,5.00,6.7842,6.7820,-0.9956,-1.0025,0.36960,0.00477,-0.02517,0.00000,0,0.0160
25.763,DESCEND_TO_LOW,5.00,6.7617,6.7619,-1.0005,-0.9948,0.36086,-0.00395,-0.02519,0.00000,0,0.0225
25.784,DESCEND_TO_LOW,5.00,6.7398,6.7219,-0.9642,-0.9916,0.38411,0.01921,-0.02510,0.00000,0,0.0218
25.800,DESCEND_TO_LOW,5.00,6.7240,6.7219,-0.9958,-0.9916,0.36197,-0.00292,-0.02511,0.00000,0,0.0158
25.823,DESCEND_TO_LOW,5.00,6.7016,6.7020,-1.0009,-0.9854,0.35395,-0.01089,-0.02516,0.00000,0,0.0224
25.844,DESCEND_TO_LOW,5.00,6.6799,6.6822,-1.0046,-0.9833,0.34986,-0.01490,-0.02523,0.00000,0,0.0217
25.863,DESCEND_TO_LOW,5.00,6.6614,6.6624,-1.0020,-0.9867,0.35402,-0.01070,-0.02528,0.00000,0,0.0185
25.881,DESCEND_TO_LOW,5.00,6.6430,6.6425,-0.9990,-0.9930,0.36052,-0.00418,-0.02529,0.00000,0,0.0185
25.904,DESCEND_TO_LOW,5.00,6.6201,6.6224,-1.0046,-0.9983,0.36029,-0.00440,-0.02531,0.00000,0,0.0229
25.920,DESCEND_TO_LOW,5.00,6.6040,6.6023,-0.9965,-1.0010,0.36790,0.00321,-0.02530,0.00000,0,0.0160
25.941,DESCEND_TO_LOW,5.00,6.5829,6.5819,-0.9980,-1.0027,0.36797,0.00326,-0.02529,0.00000,0,0.0211
25.960,DESCEND_TO_LOW,5.00,6.5639,6.5617,-0.9956,-1.0014,0.36875,0.00402,-0.02527,0.00000,0,0.0190
25.980,DESCEND_TO_LOW,5.00,6.5442,6.5415,-0.9946,-0.9990,0.36783,0.00309,-0.02526,0.00000,0,0.0197
26.004,DESCEND_TO_LOW,5.00,6.5207,6.5212,-1.0011,-0.9963,0.36140,-0.00333,-0.02528,0.00000,0,0.0235
26.022,DESCEND_TO_LOW,5.00,6.5022,6.5012,-0.9979,-0.9939,0.36189,-0.00283,-0.02529,0.00000,0,0.0185
26.040,DESCEND_TO_LOW,5.00,6.4842,6.4810,-0.9937,-0.9934,0.36449,-0.00022,-0.02529,0.00000,0,0.0180
26.060,DESCEND_TO_LOW,5.00,6.4639,6.4610,-0.9942,-0.9943,0.36480,0.00008,-0.02529,0.00000,0,0.0202
26.080,DESCEND_TO_LOW,5.00,6.4441,6.4409,-0.9937,-0.9939,0.36488,0.00016,-0.02529,0.00000,0,0.0199
26.100,DESCEND_TO_LOW,5.00,6.4241,6.4207,-0.9933,-0.9931,0.36461,-0.00010,-0.02529,0.00000,0,0.0199
26.120,DESCEND_TO_LOW,5.00,6.4041,6.4008,-0.9933,-0.9923,0.36396,-0.00075,-0.02529,0.00000,0,0.0200
26.144,DESCEND_TO_LOW,5.00,6.3805,6.3607,-0.9604,-0.9911,0.38632,0.02150,-0.02518,0.00000,0,0.0236
26.160,DESCEND_TO_LOW,5.00,6.3641,6.3607,-0.9933,-0.9911,0.36330,-0.00151,-0.02519,0.00000,0,0.0164
26.181,DESCEND_TO_LOW,5.00,6.3436,6.3407,-0.9941,-0.9835,0.35735,-0.00743,-0.02522,0.00000,0,0.0204
26.200,DESCEND_TO_LOW,5.00,6.3242,6.3208,-0.9932,-0.9836,0.35805,-0.00671,-0.02525,0.00000,0,0.0194
26.225,DESCEND_TO_LOW,5.00,6.2992,6.2810,-0.9635,-0.9890,0.38266,0.01781,-0.02515,0.00000,0,0.0250
26.240,DESCEND_TO_LOW,5.00,6.2842,6.2810,-0.9936,-0.9890,0.36158,-0.00326,-0.02516,0.00000,0,0.0151
26.262,DESCEND_TO_LOW,5.00,6.2623,6.2611,-0.9976,-0.9837,0.35509,-0.00970,-0.02521,0.00000,0,0.0219
26.280,DESCEND_TO_LOW,5.00,6.2442,6.2413,-0.9942,-0.9823,0.35644,-0.00832,-0.02524,0.00000,0,0.0181
26.304,DESCEND_TO_LOW,5.00,6.2202,6.2214,-1.0023,-0.9855,0.35293,-0.01177,-0.02530,0.00000,0,0.0240
26.324,DESCEND_TO_LOW,5.00,6.2002,6.1814,-0.9624,-0.9939,0.38686,0.02206,-0.02521,0.00000,0,0.0200
26.340,DESCEND_TO_LOW,5.00,6.1842,6.1814,-0.9945,-0.9939,0.36441,-0.00038,-0.02521,0.00000,0,0.0160
26.360,DESCEND_TO_LOW,5.00,6.1642,6.1615,-0.9945,-0.9879,0.36010,-0.00467,-0.02523,0.00000,0,0.0200
26.380,DESCEND_TO_LOW,5.00,6.1442,6.1416,-0.9948,-0.9846,0.35760,-0.00714,-0.02526,0.00000,0,0.0200
26.400,DESCEND_TO_LOW,5.00,6.1238,6.1217,-0.9957,-0.9862,0.35806,-0.00666,-0.02529,0.00000,0,0.0204
26.423,DESCEND_TO_LOW,5.00,6.1009,6.1018,-1.0018,-0.9892,0.35587,-0.00880,-0.02533,0.00000,0,0.0229
26.440,DESCEND_TO_LOW,5.00,6.0838,6.0817,-0.9959,-0.9922,0.36209,-0.00257,-0.02534,0.00000,0,0.0171
26.464,DESCEND_TO_LOW,5.00,6.0602,6.0416,-0.9629,-0.9969,0.38861,0.02383,-0.02522,0.00000,0,0.0236
26.480,DESCEND_TO_LOW,5.00,6.0441,6.0416,-0.9951,-0.9969,0.36606,0.00127,-0.02521,0.00000,0,0.0161
26.500,DESCEND_TO_LOW,5.00,6.0240,6.0223,-0.9967,-0.9893,0.35961,-0.00515,-0.02524,0.00000,0,0.0201
26.523,DESCEND_TO_LOW,5.00,6.0011,6.0025,-1.0028,-0.9880,0.35435,-0.01036,-0.02529,0.00000,0,0.0230
26.540,DESCEND_TO_LOW,5.00,5.9841,5.9825,-0.9967,-0.9892,0.35942,-0.00528,-0.02531,0.00000,0,0.0169
26.565,DESCEND_TO_LOW,5.00,5.9592,5.9626,-1.0068,-0.9934,0.35528,-0.00937,-0.02536,0.00000,0,0.0249
26.580,DESCEND_TO_LOW,5.00,5.9442,5.9426,-0.9968,-0.9960,0.36405,-0.00059,-0.02536,0.00000,0,0.0151
26.600,DESCEND_TO_LOW,5.00,5.9238,5.9225,-0.9973,-0.9993,0.36605,0.00140,-0.02535,0.00000,0,0.0203
26.620,DESCEND_TO_LOW,5.00,5.9041,5.9024,-0.9966,-1.0000,0.36706,0.00241,-0.02534,0.00000,0,0.0197
26.645,DESCEND_TO_LOW,5.00,5.8792,5.8622,-0.9659,-0.9967,0.38633,0.02156,-0.02523,0.00000,0,0.0249
26.660,DESCEND_TO_LOW,5.00,5.8642,5.8622,-0.9960,-0.9967,0.36528,0.00051,-0.02523,0.00000,0,0.0150
26.680,DESCEND_TO_LOW,5.00,5.8440,5.8422,-0.9964,-0.9896,0.36003,-0.00473,-0.02525,0.00000,0,0.0202
26.703,DESCEND_TO_LOW,5.00,5.8213,5.8223,-1.0020,-0.9871,0.35429,-0.01041,-0.02530,0.00000,0,0.0227
26.722,DESCEND_TO_LOW,5.00,5.8025,5.8024,-0.9998,-0.9883,0.35660,-0.00807,-0.02533,0.00000,0,0.0188
26.745,DESCEND_TO_LOW,5.00,5.7796,5.7627,-0.9661,-0.9957,0.38546,0.02068,-0.02523,0.00000,0,0.0229
26.760,DESCEND_TO_LOW,5.00,5.7639,5.7627,-0.9977,-0.9957,0.36335,-0.00142,-0.02523,0.00000,0,0.0158
26.780,DESCEND_TO_LOW,5.00,5.7439,5.7428,-0.9977,-0.9914,0.36037,-0.00438,-0.02525,0.00000,0,0.0199
26.800,DESCEND_TO_LOW,5.00,5.7242,5.7229,-0.9975,-0.9894,0.35901,-0.00572,-0.02528,0.00000,0,0.0198
26.825,DESCEND_TO_LOW,5.00,5.6992,5.7031,-1.0077,-0.9908,0.35284,-0.01182,-0.02534,0.00000,0,0.0249
26.844,DESCEND_TO_LOW,5.00,5.6807,5.6633,-0.9546,-0.9970,0.39450,0.02972,-0.02522,0.00000,0,0.0188
26.860,DESCEND_TO_LOW,5.00,5.6648,5.6633,-0.9732,-0.9970,0.38155,0.01671,-0.02516,0.00000,0,0.0163
26.880,DESCEND_TO_LOW,5.00,5.6454,5.6432,-0.9603,-0.9912,0.38652,0.02159,-0.02507,0.00000,0,0.0200
26.905,DESCEND_TO_LOW,5.00,5.6218,5.6032,-0.9134,-0.9674,0.40296,0.03783,-0.02487,0.00000,0,0.0249
26.924,DESCEND_TO_LOW,5.00,5.6043,5.6032,-0.9308,-0.9674,0.39089,0.02566,-0.02476,0.00000,0,0.0188
26.942,DESCEND_TO_LOW,5.00,5.5877,5.5839,-0.9123,-0.9504,0.39197,0.02663,-0.02466,0.00000,0,0.0180
26.961,DESCEND_TO_LOW,5.00,5.5705,5.5651,-0.8963,-0.9349,0.39251,0.02706,-0.02455,0.00000,0,0.0189
26.982,DESCEND_TO_LOW,5.00,5.5514,5.5466,-0.8840,-0.9206,0.39119,0.02562,-0.02443,0.00000,0,0.0214
27.000,DESCEND_TO_LOW,5.00,5.5356,5.5283,-0.8640,-0.9062,0.39518,0.02950,-0.02432,0.00000,0,0.0180
27.023,DESCEND_TO_LOW,5.00,5.5159,5.5103,-0.8547,-0.8922,0.39210,0.02629,-0.02419,0.00000,0,0.0228
27.041,DESCEND_TO_LOW,5.00,5.5008,5.4925,-0.8332,-0.8772,0.39671,0.03078,-0.02407,0.00000,0,0.0177
27.065,DESCEND_TO_LOW,5.00,5.4805,5.4580,-0.7923,-0.8470,0.40436,0.03823,-0.02388,0.00000,0,0.0243
27.080,DESCEND_TO_LOW,5.00,5.4680,5.4580,-0.8000,-0.8470,0.39907,0.03283,-0.02377,0.00000,0,0.0152
27.105,DESCEND_TO_LOW,5.00,5.4478,5.4404,-0.7947,-0.8280,0.38971,0.02335,-0.02364,0.00000,0,0.0249
27.122,DESCEND_TO_LOW,5.00,5.4343,5.4240,-0.7712,-0.8109,0.39426,0.02780,-0.02354,0.00000,0,0.0171
27.141,DESCEND_TO_LOW,5.00,5.4199,5.4078,-0.7555,-0.7976,0.39600,0.02943,-0.02343,0.00000,0,0.0185
27.163,DESCEND_TO_LOW,5.00,5.4030,5.3918,-0.7442,-0.7836,0.39426,0.02755,-0.02330,0.00000,0,0.0220
27.180,DESCEND_TO_LOW,5.00,5.3898,5.3762,-0.7239,-0.7684,0.39796,0.03114,-0.02318,0.00000,0,0.0176
27.204,DESCEND_TO_LOW,5.00,5.3718,5.3608,-0.7168,-0.7536,0.39271,0.02575,-0.02304,0.00000,0,0.0244
27.221,DESCEND_TO_LOW,5.00,5.3599,5.3459,-0.6934,-0.7373,0.39785,0.03079,-0.02294,0.00000,0,0.0165
27.240,DESCEND_TO_LOW,5.00,5.3464,5.3311,-0.6793,-0.7227,0.39752,0.03033,-0.02281,0.00000,0,0.0191
27.265,DESCEND_TO_LOW,5.00,5.3290,5.3026,-0.6437,-0.6913,0.40072,0.03335,-0.02263,0.00000,0,0.0250
27.280,DESCEND_TO_LOW,5.00,5.3188,5.3026,-0.6463,-0.6913,0.39897,0.03151,-0.02253,0.00000,0,0.0150
27.300,DESCEND_TO_LOW,5.00,5.3055,5.2889,-0.6349,-0.6749,0.39556,0.02797,-0.02241,0.00000,0,0.0200
27.320,DESCEND_TO_LOW,5.00,5.2922,5.2755,-0.6205,-0.6588,0.39450,0.02680,-0.02230,0.00000,0,0.0203
27.340,DESCEND_TO_LOW,5.00,5.2796,5.2623,-0.6049,-0.6439,0.39508,0.02726,-0.02218,0.00000,0,0.0197
